"FacilityID"	"FacilityName"	"FacLong"	"FacLat"	"OutfallID"	"Outfall_Longitude"	"Outfall_Latitude"	"DesignFlow_mgd"	"Measured_Effluent"	"Permitted_Limit"	"Mean_ME"	"Median_ME"	"Std_ME"	"Units"	"MP_Begin_Date"	"MP_End_Date"	"dmr_flag_units"
"VA0029785"	"LINCOLN TERMINAL COMPANY"	-77.451871	38.284314	"VA0029785006"	-77.4498359996178	38.2849580000889	6	7200	NA	1777.505624375	0.00936	3312.01897382249	"MGD"	"11/01/2016"	"11/30/2016"	"dmr_flag_units"
"VA0029785"	"LINCOLN TERMINAL COMPANY"	-77.451871	38.284314	"VA0029785006"	-77.4498359996178	38.2849580000889	6	7200	NA	1777.505624375	0.00936	3312.01897382249	"MGD"	"08/01/2016"	"08/31/2016"	"dmr_flag_units"
"VA0029785"	"LINCOLN TERMINAL COMPANY"	-77.451871	38.284314	"VA0029785006"	-77.4498359996178	38.2849580000889	6	7200	NA	1777.505624375	0.00936	3312.01897382249	"MGD"	"05/01/2016"	"05/31/2016"	"dmr_flag_units"
"VA0029785"	"LINCOLN TERMINAL COMPANY"	-77.451871	38.284314	"VA0029785006"	-77.4498359996178	38.2849580000889	6	6480	NA	1777.505624375	0.00936	3312.01897382249	"MGD"	"11/01/2015"	"11/30/2015"	"dmr_flag_units"
"VA0029785"	"LINCOLN TERMINAL COMPANY"	-77.451871	38.284314	"VA0029785008"	-77.4507360001414	38.2848499998824	6	4320	NA	270.004095	0.0054	1079.99890800225	"MGD"	"06/01/2017"	"06/30/2017"	"dmr_flag_units"
"VA0029785"	"LINCOLN TERMINAL COMPANY"	-77.451871	38.284314	"VA0029785006"	-77.4498359996178	38.2849580000889	6	2160	NA	1777.505624375	0.00936	3312.01897382249	"MGD"	"01/01/2017"	"01/31/2017"	"dmr_flag_units"
"VA0091995"	"RESTON LAKE ANNE AIR CONDITIONING CORPORATION"	-77.34324	38.96818	"VA0091995001"	-77.3374999997773	38.9650000002033	0	1800	NA	225.825	1.6	636.063280207694	"MGD"	"07/01/2017"	"09/30/2017"	"dmr_flag_units"
"VA0057576"	"DOMINION TERMINAL ASSOCIATES LLP"	-76.415479	36.966822	"VA0057576001"	-76.4215833334915	36.9638888887878	1.01	1476	NA	22124.65411925	0.4991925	98593.576235056	"MGD"	"08/01/2016"	"08/31/2016"	"dmr_flag_units"
"VA0003077"	"DUPONT TEIJIN FILMS - HOPEWELL SITE"	-77.291096	37.350627	"VA0003077101"	-77.2922222225966	37.3513888887209	1	993	NA	12.43541125	0.02525	111.018181592412	"MGD"	"02/01/2018"	"02/28/2018"	"dmr_flag_units"
"VA0003077"	"DUPONT TEIJIN FILMS - HOPEWELL SITE"	-77.291096	37.350627	"VA0003077001"	-77.2912800003564	37.35300000025	1	610	NA	7.65788148148148	0.1288	67.7634977589393	"MGD"	"10/01/2013"	"10/31/2013"	"dmr_flag_units"
"VA0050181"	"MANASSAS CITY WATER TREATMENT PLANT"	-77.62245	38.76297	"VA0050181001"	-77.6213888890885	38.7611111110197	0.903	454	NA	122.283714285714	0.391	208.743719711288	"MGD"	"01/01/2017"	"03/31/2017"	"dmr_flag_units"
"VA0050181"	"MANASSAS CITY WATER TREATMENT PLANT"	-77.62245	38.76297	"VA0050181001"	-77.6213888890885	38.7611111110197	0.903	400	NA	122.283714285714	0.391	208.743719711288	"MGD"	"10/01/2016"	"12/31/2016"	"dmr_flag_units"
NA	"MIRANT POTOMAC RIVER L.L.C."	NA	NA	"DC0022004001"	NA	NA	NA	243	NA	30.8144418604651	0	66.7298713098264	"MGD"	"07/01/2012"	"07/31/2012"	"dmr_flag_units"
NA	"MIRANT POTOMAC RIVER L.L.C."	NA	NA	"DC0022004001"	NA	NA	NA	241	NA	30.8144418604651	0	66.7298713098264	"MGD"	"09/01/2012"	"09/30/2012"	"dmr_flag_units"
NA	"MIRANT POTOMAC RIVER L.L.C."	NA	NA	"DC0022004001"	NA	NA	NA	221	NA	30.8144418604651	0	66.7298713098264	"MGD"	"01/01/2011"	"01/31/2011"	"dmr_flag_units"
NA	"MIRANT POTOMAC RIVER L.L.C."	NA	NA	"DC0022004001"	NA	NA	NA	220	NA	30.8144418604651	0	66.7298713098264	"MGD"	"07/01/2011"	"07/31/2011"	"dmr_flag_units"
NA	"MIDDLETOWN STP"	NA	NA	"VAN010121500"	NA	NA	NA	206	NA	12.3060588235294	0.179	49.9138191567107	"MGD"	"08/01/2017"	"08/31/2017"	"dmr_flag_units"
NA	"MIRANT POTOMAC RIVER L.L.C."	NA	NA	"DC0022004001"	NA	NA	NA	202	NA	30.8144418604651	0	66.7298713098264	"MGD"	"09/01/2011"	"09/30/2011"	"dmr_flag_units"
NA	"MIRANT POTOMAC RIVER L.L.C."	NA	NA	"DC0022004001"	NA	NA	NA	193	NA	30.8144418604651	0	66.7298713098264	"MGD"	"05/01/2012"	"05/31/2012"	"dmr_flag_units"
NA	"MIRANT POTOMAC RIVER L.L.C."	NA	NA	"DC0022004001"	NA	NA	NA	173	NA	30.8144418604651	0	66.7298713098264	"MGD"	"04/01/2012"	"04/30/2012"	"dmr_flag_units"
NA	"MIRANT POTOMAC RIVER L.L.C."	NA	NA	"DC0022004001"	NA	NA	NA	160	NA	30.8144418604651	0	66.7298713098264	"MGD"	"10/01/2011"	"10/31/2011"	"dmr_flag_units"
NA	"MIRANT POTOMAC RIVER L.L.C."	NA	NA	"DC0022004001"	NA	NA	NA	153	NA	30.8144418604651	0	66.7298713098264	"MGD"	"08/01/2012"	"08/31/2012"	"dmr_flag_units"
NA	"MIRANT POTOMAC RIVER L.L.C."	NA	NA	"DC0022004001"	NA	NA	NA	151	NA	30.8144418604651	0	66.7298713098264	"MGD"	"02/01/2012"	"02/29/2012"	"dmr_flag_units"
"VA0004162"	"INTERNATIONAL PAPER - FRANKLIN MILL"	-76.91259	36.67815	"VA0004162001"	-76.9136111114636	36.5533333335205	146	137	NA	36	0	47.9982638574911	"MGD"	"01/01/2016"	"01/31/2016"	"dmr_flag_units"
NA	"MIRANT POTOMAC RIVER L.L.C."	NA	NA	"DC0022004001"	NA	NA	NA	135	NA	30.8144418604651	0	66.7298713098264	"MGD"	"01/01/2012"	"01/31/2012"	"dmr_flag_units"
"VA0004162"	"INTERNATIONAL PAPER - FRANKLIN MILL"	-76.91259	36.67815	"VA0004162001"	-76.9136111114636	36.5533333335205	146	134	NA	36	0	47.9982638574911	"MGD"	"01/01/2015"	"01/31/2015"	"dmr_flag_units"
"VA0004162"	"INTERNATIONAL PAPER - FRANKLIN MILL"	-76.91259	36.67815	"VA0004162001"	-76.9136111114636	36.5533333335205	146	127	NA	36	0	47.9982638574911	"MGD"	"01/01/2017"	"01/31/2017"	"dmr_flag_units"
"VA0004162"	"INTERNATIONAL PAPER - FRANKLIN MILL"	-76.91259	36.67815	"VA0004162001"	-76.9136111114636	36.5533333335205	146	125	NA	36	0	47.9982638574911	"MGD"	"01/01/2013"	"01/31/2013"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370005"	-80.8672222218245	37.3727777780881	357	122.88	NA	25.1209411764706	0	41.3275718130255	"MGD"	"07/01/2011"	"07/31/2011"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370005"	-80.8672222218245	37.3727777780881	357	118.21	NA	25.1209411764706	0	41.3275718130255	"MGD"	"10/01/2013"	"10/31/2013"	"dmr_flag_units"
NA	"MIRANT POTOMAC RIVER L.L.C."	NA	NA	"DC0022004001"	NA	NA	NA	117	NA	30.8144418604651	0	66.7298713098264	"MGD"	"03/01/2012"	"03/31/2012"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370005"	-80.8672222218245	37.3727777780881	357	114.68	NA	25.1209411764706	0	41.3275718130255	"MGD"	"07/01/2012"	"07/31/2012"	"dmr_flag_units"
"VA0004162"	"INTERNATIONAL PAPER - FRANKLIN MILL"	-76.91259	36.67815	"VA0004162001"	-76.9136111114636	36.5533333335205	146	112	NA	36	0	47.9982638574911	"MGD"	"01/01/2014"	"01/31/2014"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370005"	-80.8672222218245	37.3727777780881	357	109.03	NA	25.1209411764706	0	41.3275718130255	"MGD"	"11/01/2013"	"11/30/2013"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370005"	-80.8672222218245	37.3727777780881	357	106.74	NA	25.1209411764706	0	41.3275718130255	"MGD"	"12/01/2013"	"12/31/2013"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370005"	-80.8672222218245	37.3727777780881	357	105.48	NA	25.1209411764706	0	41.3275718130255	"MGD"	"02/01/2015"	"02/28/2015"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370005"	-80.8672222218245	37.3727777780881	357	105.18	NA	25.1209411764706	0	41.3275718130255	"MGD"	"08/01/2011"	"08/31/2011"	"dmr_flag_units"
NA	"MIRANT POTOMAC RIVER L.L.C."	NA	NA	"DC0022004001"	NA	NA	NA	105	NA	30.8144418604651	0	66.7298713098264	"MGD"	"02/01/2011"	"02/28/2011"	"dmr_flag_units"
"VA0089010"	"SAN DAMIANO SPIRITUAL LIFE CENTER"	-78.1377	39.09492	"VA0089010002"	-78.1375000003646	39.0963888888124	0.0016	102	NA	10.2001674	0.0001865	32.2551733154535	"MGD"	"01/01/2017"	"03/31/2017"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370005"	-80.8672222218245	37.3727777780881	357	97.86	NA	25.1209411764706	0	41.3275718130255	"MGD"	"07/01/2014"	"07/31/2014"	"dmr_flag_units"
"VA0004162"	"INTERNATIONAL PAPER - FRANKLIN MILL"	-76.91259	36.67815	"VA0004162001"	-76.9136111114636	36.5533333335205	146	97	NA	36	0	47.9982638574911	"MGD"	"02/01/2014"	"02/28/2014"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370003"	-80.8638888891138	37.3719444443421	357	96.7	NA	9.80216867469879	0	22.3680671258563	"MGD"	"10/01/2013"	"10/31/2013"	"dmr_flag_units"
NA	"MIRANT POTOMAC RIVER L.L.C."	NA	NA	"DC0022004001"	NA	NA	NA	94	NA	30.8144418604651	0	66.7298713098264	"MGD"	"06/01/2011"	"06/30/2011"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370005"	-80.8672222218245	37.3727777780881	357	93.06	NA	25.1209411764706	0	41.3275718130255	"MGD"	"03/01/2015"	"03/31/2015"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370005"	-80.8672222218245	37.3727777780881	357	90.83	NA	25.1209411764706	0	41.3275718130255	"MGD"	"12/01/2011"	"12/31/2011"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370005"	-80.8672222218245	37.3727777780881	357	90.15	NA	25.1209411764706	0	41.3275718130255	"MGD"	"09/01/2013"	"09/30/2013"	"dmr_flag_units"
"VA0004162"	"INTERNATIONAL PAPER - FRANKLIN MILL"	-76.91259	36.67815	"VA0004162001"	-76.9136111114636	36.5533333335205	146	90	NA	36	0	47.9982638574911	"MGD"	"02/01/2013"	"02/28/2013"	"dmr_flag_units"
"VA0004162"	"INTERNATIONAL PAPER - FRANKLIN MILL"	-76.91259	36.67815	"VA0004162001"	-76.9136111114636	36.5533333335205	146	90	NA	36	0	47.9982638574911	"MGD"	"01/01/2018"	"01/31/2018"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370005"	-80.8672222218245	37.3727777780881	357	89.9	NA	25.1209411764706	0	41.3275718130255	"MGD"	"01/01/2011"	"01/31/2011"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370003"	-80.8638888891138	37.3719444443421	357	89.3	NA	9.80216867469879	0	22.3680671258563	"MGD"	"02/01/2014"	"02/28/2014"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370005"	-80.8672222218245	37.3727777780881	357	85.32	NA	25.1209411764706	0	41.3275718130255	"MGD"	"04/01/2015"	"04/30/2015"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370003"	-80.8638888891138	37.3719444443421	357	83.9	NA	9.80216867469879	0	22.3680671258563	"MGD"	"02/01/2012"	"02/29/2012"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370005"	-80.8672222218245	37.3727777780881	357	83.8	NA	25.1209411764706	0	41.3275718130255	"MGD"	"01/01/2014"	"01/31/2014"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370005"	-80.8672222218245	37.3727777780881	357	81.99	NA	25.1209411764706	0	41.3275718130255	"MGD"	"03/01/2014"	"03/31/2014"	"dmr_flag_units"
NA	"MIRANT POTOMAC RIVER L.L.C."	NA	NA	"DC0022004001"	NA	NA	NA	78	NA	30.8144418604651	0	66.7298713098264	"MGD"	"06/01/2012"	"06/30/2012"	"dmr_flag_units"
"VA0004162"	"INTERNATIONAL PAPER - FRANKLIN MILL"	-76.91259	36.67815	"VA0004162001"	-76.9136111114636	36.5533333335205	146	78	NA	36	0	47.9982638574911	"MGD"	"02/01/2017"	"02/28/2017"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370005"	-80.8672222218245	37.3727777780881	357	77.41	NA	25.1209411764706	0	41.3275718130255	"MGD"	"08/01/2012"	"08/31/2012"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370005"	-80.8672222218245	37.3727777780881	357	76.52	NA	25.1209411764706	0	41.3275718130255	"MGD"	"06/01/2012"	"06/30/2012"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370003"	-80.8638888891138	37.3719444443421	357	76.2	NA	9.80216867469879	0	22.3680671258563	"MGD"	"09/01/2013"	"09/30/2013"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370005"	-80.8672222218245	37.3727777780881	357	74.55	NA	25.1209411764706	0	41.3275718130255	"MGD"	"02/01/2011"	"02/28/2011"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370005"	-80.8672222218245	37.3727777780881	357	73.56	NA	25.1209411764706	0	41.3275718130255	"MGD"	"10/01/2011"	"10/31/2011"	"dmr_flag_units"
NA	"MIRANT POTOMAC RIVER L.L.C."	NA	NA	"DC0022004001"	NA	NA	NA	73	NA	30.8144418604651	0	66.7298713098264	"MGD"	"08/01/2011"	"08/31/2011"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370005"	-80.8672222218245	37.3727777780881	357	70.43	NA	25.1209411764706	0	41.3275718130255	"MGD"	"09/01/2011"	"09/30/2011"	"dmr_flag_units"
"VA0004162"	"INTERNATIONAL PAPER - FRANKLIN MILL"	-76.91259	36.67815	"VA0004162001"	-76.9136111114636	36.5533333335205	146	70	NA	36	0	47.9982638574911	"MGD"	"02/01/2016"	"02/29/2016"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370005"	-80.8672222218245	37.3727777780881	357	68.16	NA	25.1209411764706	0	41.3275718130255	"MGD"	"01/01/2015"	"01/31/2015"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370005"	-80.8672222218245	37.3727777780881	357	66.93	NA	25.1209411764706	0	41.3275718130255	"MGD"	"08/01/2013"	"08/31/2013"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370005"	-80.8672222218245	37.3727777780881	357	66.5	NA	25.1209411764706	0	41.3275718130255	"MGD"	"07/01/2013"	"07/31/2013"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370005"	-80.8672222218245	37.3727777780881	357	66.11	NA	25.1209411764706	0	41.3275718130255	"MGD"	"12/01/2014"	"12/31/2014"	"dmr_flag_units"
"VA0004162"	"INTERNATIONAL PAPER - FRANKLIN MILL"	-76.91259	36.67815	"VA0004162001"	-76.9136111114636	36.5533333335205	146	66	NA	36	0	47.9982638574911	"MGD"	"02/01/2018"	"02/28/2018"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370003"	-80.8638888891138	37.3719444443421	357	58.6	NA	9.80216867469879	0	22.3680671258563	"MGD"	"08/01/2013"	"08/31/2013"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370003"	-80.8638888891138	37.3719444443421	357	58.5	NA	9.80216867469879	0	22.3680671258563	"MGD"	"12/01/2013"	"12/31/2013"	"dmr_flag_units"
"VA0004162"	"INTERNATIONAL PAPER - FRANKLIN MILL"	-76.91259	36.67815	"VA0004162001"	-76.9136111114636	36.5533333335205	146	58	NA	36	0	47.9982638574911	"MGD"	"02/01/2015"	"02/28/2015"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370003"	-80.8638888891138	37.3719444443421	357	49.5	NA	9.80216867469879	0	22.3680671258563	"MGD"	"09/01/2011"	"09/30/2011"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370003"	-80.8638888891138	37.3719444443421	357	45.3	NA	9.80216867469879	0	22.3680671258563	"MGD"	"01/01/2014"	"01/31/2014"	"dmr_flag_units"
"VA0004162"	"INTERNATIONAL PAPER - FRANKLIN MILL"	-76.91259	36.67815	"VA0004162001"	-76.9136111114636	36.5533333335205	146	44	NA	36	0	47.9982638574911	"MGD"	"01/01/2012"	"01/31/2012"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370003"	-80.8638888891138	37.3719444443421	357	37.3	NA	9.80216867469879	0	22.3680671258563	"MGD"	"11/01/2013"	"11/30/2013"	"dmr_flag_units"
"VA0004162"	"INTERNATIONAL PAPER - FRANKLIN MILL"	-76.91259	36.67815	"VA0004162001"	-76.9136111114636	36.5533333335205	146	37	NA	36	0	47.9982638574911	"MGD"	"01/01/2011"	"01/31/2011"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370003"	-80.8638888891138	37.3719444443421	357	36.1	NA	9.80216867469879	0	22.3680671258563	"MGD"	"10/01/2011"	"10/31/2011"	"dmr_flag_units"
"VA0004162"	"INTERNATIONAL PAPER - FRANKLIN MILL"	-76.91259	36.67815	"VA0004162001"	-76.9136111114636	36.5533333335205	146	35	NA	36	0	47.9982638574911	"MGD"	"02/01/2012"	"02/29/2012"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370003"	-80.8638888891138	37.3719444443421	357	33.5	NA	9.80216867469879	0	22.3680671258563	"MGD"	"04/01/2015"	"04/30/2015"	"dmr_flag_units"
NA	"MIRANT POTOMAC RIVER L.L.C."	NA	NA	"DC0022004001"	NA	NA	NA	33	NA	30.8144418604651	0	66.7298713098264	"MGD"	"04/01/2011"	"04/30/2011"	"dmr_flag_units"
NA	"MIRANT POTOMAC RIVER L.L.C."	NA	NA	"DC0022004001"	NA	NA	NA	33	NA	30.8144418604651	0	66.7298713098264	"MGD"	"05/01/2011"	"05/31/2011"	"dmr_flag_units"
"VA0004162"	"INTERNATIONAL PAPER - FRANKLIN MILL"	-76.91259	36.67815	"VA0004162001"	-76.9136111114636	36.5533333335205	146	32	NA	36	0	47.9982638574911	"MGD"	"02/01/2011"	"02/28/2011"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370003"	-80.8638888891138	37.3719444443421	357	31.4	NA	9.80216867469879	0	22.3680671258563	"MGD"	"07/01/2013"	"07/31/2013"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370002"	-80.8633333332129	37.3716666667492	357	30.7	NA	6.22583529411765	0	10.2541931502691	"MGD"	"07/01/2011"	"07/31/2011"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370003"	-80.8638888891138	37.3719444443421	357	30.5	NA	9.80216867469879	0	22.3680671258563	"MGD"	"03/01/2014"	"03/31/2014"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370002"	-80.8633333332129	37.3716666667492	357	29.5	NA	6.22583529411765	0	10.2541931502691	"MGD"	"10/01/2013"	"10/31/2013"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370002"	-80.8633333332129	37.3716666667492	357	28.7	NA	6.22583529411765	0	10.2541931502691	"MGD"	"07/01/2012"	"07/31/2012"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370002"	-80.8633333332129	37.3716666667492	357	27.3	NA	6.22583529411765	0	10.2541931502691	"MGD"	"11/01/2013"	"11/30/2013"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370002"	-80.8633333332129	37.3716666667492	357	26.7	NA	6.22583529411765	0	10.2541931502691	"MGD"	"12/01/2013"	"12/31/2013"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370002"	-80.8633333332129	37.3716666667492	357	26.4	NA	6.22583529411765	0	10.2541931502691	"MGD"	"02/01/2015"	"02/28/2015"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370002"	-80.8633333332129	37.3716666667492	357	26.3	NA	6.22583529411765	0	10.2541931502691	"MGD"	"08/01/2011"	"08/31/2011"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370003"	-80.8638888891138	37.3719444443421	357	25.53	NA	9.80216867469879	0	22.3680671258563	"MGD"	"08/01/2012"	"08/31/2012"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370003"	-80.8638888891138	37.3719444443421	357	25.5	NA	9.80216867469879	0	22.3680671258563	"MGD"	"07/01/2011"	"07/31/2011"	"dmr_flag_units"
NA	"MIRANT POTOMAC RIVER L.L.C."	NA	NA	"DC0022004001"	NA	NA	NA	25	NA	30.8144418604651	0	66.7298713098264	"MGD"	"03/01/2011"	"03/31/2011"	"dmr_flag_units"
"VA0000370"	"APCO - GLEN LYN"	-80.8616	37.37039	"VA0000370002"	-80.8633333332129	37.3716666667492	357	24.4	NA	6.22583529411765	0	10.2541931502691	"MGD"	"07/01/2014"	"07/31/2014"	"dmr_flag_units"
