"hydrocode"	"varkey"	"propname"	"propvalue"	"proptext"	"propcode"	"startdate"	"enddate"
"echo_VAR050577"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Courthouse Branch"	""	""
"echo_VA0083054"	"wb_gnis_name"	"wb_gnis_name"	""	""	"North Fork Shenandoah River"	""	""
"echo_VA0092070"	"wb_gnis_name"	"wb_gnis_name"	""	""	"South Fork Shenandoah River"	""	""
"echo_VAR150067"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Broad Run"	""	""
"echo_VAR050901"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Broad Run"	""	""
"echo_VA0000370"	"wb_gnis_name"	"wb_gnis_name"	""	""	"New River"	""	""
"echo_VA0060798"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0052337"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Bens Branch"	""	""
"echo_VA0002160"	"wb_gnis_name"	"wb_gnis_name"	""	""	"South River"	""	""
"echo_VAN010050"	"wb_gnis_name"	"wb_gnis_name"	""	""	"South River"	""	""
"echo_VA0001678"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Sycamore Creek"	""	""
"echo_VA0089958"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU001634"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0089486"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Poorhouse Creek"	""	""
"echo_VA0005819"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Appomattox River"	""	""
"echo_VA0020249"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Caldwells Creek"	""	""
"echo_VA0020257"	"wb_gnis_name"	"wb_gnis_name"	""	""	"South Fork Appomattox River"	""	""
"echo_VAN010023"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Austin Run"	""	""
"echo_VA0060968"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Austin Run"	""	""
"echo_VAL060968"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Austin Run"	""	""
"echo_VAR050690"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0021733"	"wb_gnis_name"	"wb_gnis_name"	""	""	"South Fork Broad Run"	""	""
"echo_VAU001584"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0088579"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Potomac River"	""	""
"echo_VAL025143"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Four Mile Run"	""	""
"echo_VAN010021"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Four Mile Run"	""	""
"echo_VA0025143"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Four Mile Run"	""	""
"echo_VAU001754"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU001579"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Difficult Creek"	""	""
"echo_VAR101072"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Russell Branch"	""	""
"echo_VA0088692"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Creer Creek"	""	""
"echo_VA0092631"	"wb_gnis_name"	"wb_gnis_name"	""	""	"East Dry Branch"	""	""
"echo_VA0024899"	"wb_gnis_name"	"wb_gnis_name"	""	""	"South Anna River"	""	""
"echo_VAL024899"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU001551"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU001555"	"wb_gnis_name"	"wb_gnis_name"	""	""	"North Fork Shenandoah River"	""	""
"echo_VA0004189"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Southern Branch Elizabeth River"	""	""
"echo_VA0059056"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0087700"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0092797"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Black Swamp"	""	""
"echo_VAU001621"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAN010092"	"wb_gnis_name"	"wb_gnis_name"	""	""	"South River"	""	""
"echo_VAL022306"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAL022349"	"wb_gnis_name"	"wb_gnis_name"	""	""	"North River"	""	""
"echo_VAL022322"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAL062481"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Middle River"	""	""
"echo_VAU001858"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAR160060"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Folly Mills Creek"	""	""
"echo_VA0090433"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Pamunkey River"	""	""
"echo_VA0090395"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Little Calfpasture River"	""	""
"echo_VA0058424"	"wb_gnis_name"	"wb_gnis_name"	""	""	"New River"	""	""
"echo_VA0091855"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Buddle Branch"	""	""
"echo_VAU000028"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU000036"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0004383"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Southern Branch Elizabeth River"	""	""
"echo_VA0003387"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0058254"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Nansemond River"	""	""
"echo_VA0003654"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAN010016"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0022802"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0086665"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Town Creek"	""	""
"echo_VA0089583"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Wolf Creek"	""	""
"echo_VA0087173"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Broad Creek"	""	""
"echo_VA0090573"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAN030133"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Little River"	""	""
"echo_VA0077763"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Little River"	""	""
"echo_VA0020656"	"wb_gnis_name"	"wb_gnis_name"	""	""	"James River"	""	""
"echo_VAR106141"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Accokeek Creek"	""	""
"echo_VAR10C662"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAR10C640"	"wb_gnis_name"	"wb_gnis_name"	""	""	"South Fork Broad Run"	""	""
"echo_VAR10D417"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Long Branch"	""	""
"echo_VAU001676"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Cobbs Creek"	""	""
"echo_VA0020818"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0020826"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0020851"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0063738"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0020842"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0020869"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAL022390"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Johns Creek"	""	""
"echo_VA0022390"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Little Otter River"	""	""
"echo_WV0021687"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0064009"	"wb_gnis_name"	"wb_gnis_name"	""	""	"North Fork Clinch River"	""	""
"echo_VA0029084"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Hiltons Creek"	""	""
"echo_VAR100767"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAR10C817"	"wb_gnis_name"	"wb_gnis_name"	""	""	"South Fork Rivanna River"	""	""
"echo_VAR100895"	"wb_gnis_name"	"wb_gnis_name"	""	""	"South Fork Rivanna River"	""	""
"echo_VA0061042"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Opossum Creek"	""	""
"echo_VA0061301"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU000031"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0058599"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Lewis Run"	""	""
"echo_VAN010040"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Shenandoah River"	""	""
"echo_VA0020532"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Shenandoah River"	""	""
"echo_VAR050974"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0091499"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_WV0090972"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0092347"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Hawksbill Creek"	""	""
"echo_VA0024406"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Hawksbill Creek"	""	""
"echo_VA0020940"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Powell River"	""	""
"echo_VAL020940"	"wb_gnis_name"	"wb_gnis_name"	""	""	"South Fork Powell River"	""	""
"echo_VA0092894"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Little Walker Creek"	""	""
"echo_VAU001587"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Central Branch"	""	""
"echo_VA0087645"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Rappahannock River"	""	""
"echo_VA0055832"	"wb_gnis_name"	"wb_gnis_name"	""	""	"James River"	""	""
"echo_VA0088986"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Miller Run"	""	""
"echo_VA0088978"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0027481"	"wb_gnis_name"	"wb_gnis_name"	""	""	"North Fork Roanoke River"	""	""
"echo_VA0060844"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Stroubles Creek"	""	""
"echo_VA0005827"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0025194"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAL025194"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Cellar Creek"	""	""
"echo_VA0067661"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0052302"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Crab Orchard Creek"	""	""
"echo_VA0092665"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Crab Orchard Creek"	""	""
"echo_NCG210111"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Dan River"	""	""
"echo_VAU001677"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Goose Creek"	""	""
"echo_VA0088943"	"wb_gnis_name"	"wb_gnis_name"	""	""	"South River"	""	""
"echo_VA0029556"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0089052"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Hunting Creek"	""	""
"echo_VAU001588"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Bluestone River"	""	""
"echo_VAL025054"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Bluestone River"	""	""
"echo_VA0025054"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Bluestone River"	""	""
"echo_VA0032123"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Mud Run"	""	""
"echo_VA0004791"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Maury River"	""	""
"echo_WV1020609"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0091162"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU001539"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0065358"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Hazel River"	""	""
"echo_VA0088749"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Hazel River"	""	""
"echo_VAN020111"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Hazel River"	""	""
"echo_VA0020737"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAN010107"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Roseville Run"	""	""
"echo_VA0085171"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Roseville Run"	""	""
"echo_VAU001562"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0026247"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0026417"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Meherrin River"	""	""
"echo_VAL026417"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Chowan River"	""	""
"echo_VAU001729"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0023892"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0060275"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Hunts Creek"	""	""
"echo_VA0089184"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Creer Creek"	""	""
"echo_VAR100798"	"wb_gnis_name"	"wb_gnis_name"	""	""	"North Fork Rivanna River"	""	""
"echo_VA0031194"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Smith Branch"	""	""
"echo_VA0051420"	"wb_gnis_name"	"wb_gnis_name"	""	""	"North River"	""	""
"echo_VAL091383"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Broad Run"	""	""
"echo_VA0091383"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Broad Run"	""	""
"echo_VAN010017"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Broad Run"	""	""
"echo_VALX90263"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0022250"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Falling River"	""	""
"echo_VA0022241"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Roanoke River"	""	""
"echo_VA0084034"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU001720"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Bluestone Creek"	""	""
"echo_VAU000033"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Chickahominy River"	""	""
"echo_VA0027014"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU001567"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0090531"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Levisa Fork"	""	""
"echo_VA0087254"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Russell Fork"	""	""
"echo_VA0090239"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Big Prater Creek"	""	""
"echo_VA0064751"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Russell Fork"	""	""
"echo_VA0026972"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0026999"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Slate Creek"	""	""
"echo_VA0068438"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Dismal Creek"	""	""
"echo_VA0067521"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0092916"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0022225"	"wb_gnis_name"	"wb_gnis_name"	""	""	"James River"	""	""
"echo_WV1008978"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Middle Fork Bradshaw Creek"	""	""
"echo_VA0053082"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Southern Branch Elizabeth River"	""	""
"echo_VA0054577"	"wb_gnis_name"	"wb_gnis_name"	""	""	"South Fork Goose Creek"	""	""
"echo_VAU001609"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Joshua Creek"	""	""
"echo_VA0027294"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAR101294"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0092690"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Troublesome Creek"	""	""
"echo_VA0058050"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Troublesome Creek"	""	""
"echo_VAN040063"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Maury River"	""	""
"echo_VA0020991"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Maury River"	""	""
"echo_VAR050581"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0091286"	"wb_gnis_name"	"wb_gnis_name"	""	""	"North Buffalo Creek"	""	""
"echo_VAR050640"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU001747"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU001652"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0028321"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAN040072"	"wb_gnis_name"	"wb_gnis_name"	""	""	"James River"	""	""
"echo_VA0003697"	"wb_gnis_name"	"wb_gnis_name"	""	""	"James River"	""	""
"echo_WVU007416"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0089222"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Little Creek"	""	""
"echo_VAU001665"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAG110082"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0092941"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0091421"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0087882"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0062928"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Muddy Creek"	""	""
"echo_VAL025488"	"wb_gnis_name"	"wb_gnis_name"	""	""	"North Fork Rivanna River"	""	""
"echo_VA0025488"	"wb_gnis_name"	"wb_gnis_name"	""	""	"North Fork Rivanna River"	""	""
"echo_VA0072991"	"wb_gnis_name"	"wb_gnis_name"	""	""	"South Fork Tye River"	""	""
"echo_VA0074381"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Hazel Run"	""	""
"echo_VA0091154"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0086274"	"wb_gnis_name"	"wb_gnis_name"	""	""	"White Oak Creek"	""	""
"echo_VA0083305"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Mountain Run"	""	""
"echo_VAU001761"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Queen Creek"	""	""
"echo_VAN020162"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0092452"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0060917"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Middle River"	""	""
"echo_VA0078646"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Big Otter River"	""	""
"echo_VA0023965"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Mollys Creek"	""	""
"echo_VA0091723"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU001700"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAR320004"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0021288"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAN050001"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0088072"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Titus Creek"	""	""
"echo_VAR100878"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0027375"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Buckhorn Swamp"	""	""
"echo_VAG110063"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Bull Run"	""	""
"echo_VAG110092"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Quantico Creek"	""	""
"echo_VAR050740"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0065196"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Tunnels Mill Branch"	""	""
"echo_VAR103977"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0090107"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Cameron Run"	""	""
"echo_VA0073504"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Mill Run"	""	""
"echo_VAL073504"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAN030045"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Mill Run"	""	""
"echo_VA0090051"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Passage Creek"	""	""
"echo_VA0089427"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Crooked Creek"	""	""
"echo_VAU001556"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VA0029858"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Grassy Creek"	""	""
"echo_VA0071692"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Rivanna River"	""	""
"echo_VA0082228"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Rivanna River"	""	""
"echo_VA0091227"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Little Calfpasture River"	""	""
"echo_VA0091219"	"wb_gnis_name"	"wb_gnis_name"	""	""	"Middle River"	""	""
"echo_VAU001647"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
"echo_VAU001553"	"wb_gnis_name"	"wb_gnis_name"	""	""	""	""	""
